Reactor Loads Summary (created on 2025-03-10 16:45:01)

================================================================================
RECENT REACTOR LOADS (after October 1, 2024)
================================================================================
LoadID | LRF Number | Job Number | PCN | Submitted Date | Submitted By | Test Type | Test Condition | Reactor | Condition Type | Sample Count
Load ID: 445, LRF: LR-25-00006, Condition: Weston 4 Activity
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 110.0 | ppmvd
SO2 | 631.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
WEST-4-2-24-1210 | Honeycomb

Load ID: 444, LRF: LR-25-00006, Condition: Weston 4 Activity
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 110.0 | ppmvd
SO2 | 631.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
WEST-4-1-24-1210 | Honeycomb

Load ID: 443, LRF: LR-25-00005, Condition: 2907 Greensville CO Ox
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NO | 37.2 | ppmvd
CO | 100.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
GREE-1A-1-30-1024 | Plate

Load ID: 442, LRF: LR-25-00005, Condition: 2907 Greensville CO Ox
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NO | 37.2 | ppmvd
CO | 100.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
GREE-1C-3-30-1024 | Plate

Load ID: 441, LRF: LR-25-00005, Condition: 2907 Greensville CO Ox
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NO | 37.2 | ppmvd
CO | 100.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
GREE-1B-2-30-1024 | Plate

Load ID: 439, LRF: LR-25-00004, Condition: Mountaineer Unit 1 NOx Test
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 322.9 | ppmvd
SO2 | 3761.4 | ppmvd
NO | 322.9 | ppmvd
SO2 | 3761.4 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
MT-1-4-24-1017 | Plate

Load ID: 438, LRF: LR-25-00004, Condition: Mountaineer Unit 1 NOx Test
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 322.9 | ppmvd
SO2 | 3761.4 | ppmvd
NO | 322.9 | ppmvd
SO2 | 3761.4 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
MT-1-3-24-1017 | Plate

Load ID: 437, LRF: LR-25-00004, Condition: Mountaineer Unit 1 NOx Test
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 322.9 | ppmvd
SO2 | 3761.4 | ppmvd
NO | 322.9 | ppmvd
SO2 | 3761.4 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
MT-1-2-24-1017 | Plate

Load ID: 436, LRF: LR-25-00004, Condition: Mountaineer Unit 1 NOx Test
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 322.9 | ppmvd
SO2 | 3761.4 | ppmvd
NO | 322.9 | ppmvd
SO2 | 3761.4 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
MT-1-1-24-1017 | Plate

Load ID: 435, LRF: LR-25-00003, Condition: Calpine Cumberland CO
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
CO | 140.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
CUMB-24-0419 | Plate

Load ID: 434, LRF: LR-25-00002, Condition: Jasper
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.556 | ppmvd
NO | 15.45 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
1229-1677-0913 | Honeycomb

Load ID: 433, LRF: LR-25-00002, Condition: Jasper
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.556 | ppmvd
NO | 15.45 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
1229-1677-0916 | Honeycomb

Load ID: 432, LRF: LR-25-00002, Condition: Jasper
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.556 | ppmvd
NO | 15.45 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
1229-1677-0880 | Honeycomb

Load ID: 431, LRF: LR-25-00001, Condition: Lansing 2 and 3
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.121 | ppmvd
NO | 28.96 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
LANS-3-2-24-1218 | Honeycomb

Load ID: 430, LRF: LR-25-00001, Condition: Lansing 2 and 3
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.121 | ppmvd
NO | 28.96 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
LANS-2-1-24-1218 | Honeycomb

Load ID: 429, LRF: LR-24-00243, Condition: 4517 City of Lakeland McIntosh
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.942 | ppmvd
NO | 36.37 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
4517-0104-0704 | Honeycomb

Load ID: 428, LRF: LR-24-00242, Condition: 4114 Strathcona
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.01 | ppmvd
NO | 35.41 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
4114-0101-1982 | Honeycomb

Load ID: 427, LRF: LR-24-00241, Condition: 2655 Brunswick County
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.999 | ppmvd
NO | 18.22 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
BRUN-1C-1-24-1209 | Honeycomb

Load ID: 426, LRF: LR-24-00240, Condition: 2021 Roseville
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.15 | ppmvd
NO | 9.79 | ppmvd
NO2 | 11.97 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
2121-1179-0405 | Honeycomb

Load ID: 425, LRF: LR-24-00239, Condition: Ghent 4 K
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 304.0 | ppmvd
SO2 | 2642.0 | ppmvd
NO | 304.0 | ppmvd
SO2 | 2642.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
GH4-1-L3-24-1212 | Plate

Load ID: 424, LRF: LR-24-00239, Condition: Ghent 4 K
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 304.0 | ppmvd
SO2 | 2642.0 | ppmvd
NO | 304.0 | ppmvd
SO2 | 2642.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
GH4-2-L3-24-1212 | Plate

Load ID: 423, LRF: LR-24-00239, Condition: Ghent 4 K
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 304.0 | ppmvd
SO2 | 2642.0 | ppmvd
NO | 304.0 | ppmvd
SO2 | 2642.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
GH4-1-L2-24-1212 | Plate

Load ID: 422, LRF: LR-24-00239, Condition: Ghent 4 K
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.0 | ppmvd
NO | 304.0 | ppmvd
SO2 | 2642.0 | ppmvd
NO | 304.0 | ppmvd
SO2 | 2642.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
GH4-2-L2-24-1212 | Plate

Load ID: 421, LRF: LR-24-00238, Condition: Port Arthur 6100
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.972 | ppmvd
NO | 215.33 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
234512600620 | Honeycomb

Load ID: 420, LRF: LR-24-00237, Condition: Beaumont 41 42 43
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.219 | ppmvd
NO | 22.4 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
BEAU-42-1-24-1205 | Honeycomb

Load ID: 419, LRF: LR-24-00236, Condition: Great Lakes Works CGL1
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.944 | ppmvd
NO | 230.6 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
GTLK-1CGL-1-24-1212 | Honeycomb
273931170749 | Honeycomb

Load ID: 418, LRF: LR-24-00235, Condition: York 1, 2 and 3
--------------------------------------------------------------------------------
